Freq.,IV,fase
9.12010839356015e+004,-4.86261982702549e+000,-9.04558642393939e+001
9.20449571753278e+004,-4.78214061459392e+000,-9.04516598440470e+001
9.28966386780044e+004,-4.70167017394996e+000,-9.04474946789854e+001
9.37562006925989e+004,-4.62120834407733e+000,-9.04433683657787e+001
9.46237161365903e+004,-4.54075496693178e+000,-9.04392805299829e+001
9.54992586021547e+004,-4.46030988738565e+000,-9.04352308010894e+001
9.63829023624083e+004,-4.37987295317349e+000,-9.04312188124751e+001
9.72747223777078e+004,-4.29944401483867e+000,-9.04272442013530e+001
9.81747943020099e+004,-4.21902292568103e+000,-9.04233066087239e+001
9.90831944892883e+004,-4.13860954170557e+000,-9.04194056793292e+001
1.00000000000012e+005,-4.05820372157204e+000,-9.04155410616039e+001
1.00925288607680e+005,-3.97780532654551e+000,-9.04117124076307e+001
1.01859138805424e+005,-3.89741422044792e+000,-9.04079193730948e+001
1.02801629812659e+005,-3.81703026961051e+000,-9.04041616172394e+001
1.03752841581813e+005,-3.73665334282711e+000,-9.04004388028223e+001
1.04712854805102e+005,-3.65628331130842e+000,-9.03967505960723e+001
1.05681750921378e+005,-3.57592004863708e+000,-9.03930966666476e+001
1.06659612123038e+005,-3.49556343072358e+000,-9.03894766875934e+001
1.07646521362996e+005,-3.41521333576304e+000,-9.03858903353018e+001
1.08642562361719e+005,-3.33486964419280e+000,-9.03823372894705e+001
1.09647819614331e+005,-3.25453223865080e+000,-9.03788172330641e+001
1.10662378397780e+005,-3.17420100393475e+000,-9.03753298522742e+001
1.11686324778069e+005,-3.09387582696206e+000,-9.03718748364816e+001
1.12719745617564e+005,-3.01355659673055e+000,-9.03684518782181e+001
1.13762728582356e+005,-2.93324320427986e+000,-9.03650606731293e+001
1.14815362149702e+005,-2.85293554265361e+000,-9.03617009199379e+001
1.15877735615526e+005,-2.77263350686230e+000,-9.03583723204078e+001
1.16949939102001e+005,-2.69233699384683e+000,-9.03550745793083e+001
1.18032063565187e+005,-2.61204590244281e+000,-9.03518074043791e+001
1.19124200802752e+005,-2.53176013334541e+000,-9.03485705062958e+001
1.20226443461756e+005,-2.45147958907502e+000,-9.03453635986361e+001
1.21338885046512e+005,-2.37120417394342e+000,-9.03421863978459e+001
1.22461619926519e+005,-2.29093379402065e+000,-9.03390386232068e+001
1.23594743344466e+005,-2.21066835710252e+000,-9.03359199968035e+001
1.24738351424309e+005,-2.13040777267867e+000,-9.03328302434914e+001
1.25892541179432e+005,-2.05015195190127e+000,-9.03297690908656e+001
1.27057410520869e+005,-1.96990080755427e+000,-9.03267362692294e+001
1.28233058265617e+005,-1.88965425402330e+000,-9.03237315115640e+001
1.29419584145014e+005,-1.80941220726603e+000,-9.03207545534978e+001
1.30617088813200e+005,-1.72917458478317e+000,-9.03178051332775e+001
1.31825673855656e+005,-1.64894130558995e+000,-9.03148829917377e+001
1.33045441797825e+005,-1.56871229018817e+000,-9.03119878722728e+001
1.34276496113802e+005,-1.48848746053877e+000,-9.03091195208083e+001
1.35518941235120e+005,-1.40826674003490e+000,-9.03062776857723e+001
1.36772882559601e+005,-1.32805005347548e+000,-9.03034621180684e+001
1.38038426460305e+005,-1.24783732703928e+000,-9.03006725710478e+001
1.39315680294547e+005,-1.16762848825948e+000,-9.02979088004827e+001
1.40604752413008e+005,-1.08742346599866e+000,-9.02951705645398e+001
1.41905752168926e+005,-1.00722219042435e+000,-9.02924576237535e+001
1.43218789927372e+005,-9.27024592984919e-001,-9.02897697410009e+001
1.44543977074610e+005,-8.46830606385988e-001,-9.02871066814756e+001
1.45881426027552e+005,-7.66640164567273e-001,-9.02844682126627e+001
1.47231250243290e+005,-6.86453202679854e-001,-9.02818541043142e+001
1.48593564228719e+005,-6.06269657063829e-001,-9.02792641284245e+001
1.49968483550255e+005,-5.26089465226455e-001,-9.02766980592058e+001
1.51356124843639e+005,-4.45912565820627e-001,-9.02741556730649e+001
1.52756605823826e+005,-3.65738898623802e-001,-9.02716367485791e+001
1.54170045294975e+005,-2.85568404517291e-001,-9.02691410664732e+001
1.55596563160526e+005,-2.05401025465930e-001,-9.02666684095970e+001
1.57036280433374e+005,-1.25236704498174e-001,-9.02642185629018e+001
1.58489319246131e+005,-4.50753856864948e-002,-9.02617913134188e+001
1.59955802861486e+005,3.50829858718134e-002,-9.02593864502371e+001
1.61435855682668e+005,1.15238464073491e-001,-9.02570037644812e+001
1.62929603263992e+005,1.95391101827802e-001,-9.02546430492904e+001
1.64437172321513e+005,2.75540951074709e-001,-9.02523040997972e+001
1.65958690743776e+005,3.55688062802681e-001,-9.02499867131063e+001
1.67494287602664e+005,4.35832487066202e-001,-9.02476906882742e+001
1.69044093164347e+005,5.15974273002922e-001,-9.02454158262884e+001
1.70608238900333e+005,5.96113468850528e-001,-9.02431619300477e+001
1.72186857498622e+005,6.76250121963256e-001,-9.02409288043423e+001
1.73780082874959e+005,7.56384278828149e-001,-9.02387162558335e+001
1.75388050184198e+005,8.36515985080990e-001,-9.02365240930352e+001
1.77010895831764e+005,9.16645285521908e-001,-9.02343521262940e+001
1.78648757485227e+005,9.96772224130776e-001,-9.02322001677709e+001
1.80301774085979e+005,1.07689684408224e+000,-9.02300680314220e+001
1.81970085861021e+005,1.15701918776051e+000,-9.02279555329804e+001
1.83653834334857e+005,1.23713929677389e+000,-9.02258624899379e+001
1.85353162341504e+005,1.31725721196901e+000,-9.02237887215271e+001
1.87068214036603e+005,1.39737297344482e+000,-9.02217340487032e+001
1.88799134909653e+005,1.47748662056630e+000,-9.02196982941268e+001
1.90546071796348e+005,1.55759819197796e+000,-9.02176812821463e+001
1.92309172891040e+005,1.63770772561702e+000,-9.02156828387810e+001
1.94088587759302e+005,1.71781525872643e+000,-9.02137027917038e+001
1.95884467350623e+005,1.79792082786756e+000,-9.02117409702245e+001
1.97696964011211e+005,1.87802446893278e+000,-9.02097972052735e+001
1.99526231496913e+005,1.95812621715766e+000,-9.02078713293850e+001
2.01372424986264e+005,2.03822610713305e+000,-9.02059631766813e+001
2.03235701093647e+005,2.11832417281691e+000,-9.02040725828564e+001
2.05116217882582e+005,2.19842044754591e+000,-9.02021993851604e+001
2.07014134879130e+005,2.27851496404681e+000,-9.02003434223837e+001
2.08929613085430e+005,2.35860775444768e+000,-9.01985045348419e+001
2.10862814993355e+005,2.43869885028885e+000,-9.01966825643601e+001
2.12813904598298e+005,2.51878828253366e+000,-9.01948773542582e+001
2.14783047413080e+005,2.59887608157912e+000,-9.01930887493356e+001
2.16770410481997e+005,2.67896227726620e+000,-9.01913165958568e+001
2.18776162394983e+005,2.75904689889007e+000,-9.01895607415367e+001
2.20800473301918e+005,2.83912997521012e+000,-9.01878210355259e+001
2.22843514927058e+005,2.91921153445972e+000,-9.01860973283971e+001
2.24905460583606e+005,2.99929160435592e+000,-9.01843894721302e+001
2.26986485188411e+005,3.07937021210886e+000,-9.01826973200992e+001
2.29086765276806e+005,3.15944738443112e+000,-9.01810207270575e+001
2.31206479017589e+005,3.23952314754677e+000,-9.01793595491253e+001
2.33345806228130e+005,3.31959752720037e+000,-9.01777136437751e+001
2.35504928389631e+005,3.39967054866570e+000,-9.01760828698192e+001
2.37684028662518e+005,3.47974223675446e+000,-9.01744670873962e+001
2.39883291901979e+005,3.55981261582466e+000,-9.01728661579579e+001
2.42102904673648e+005,3.63988170978898e+000,-9.01712799442563e+001
2.44343055269428e+005,3.71994954212289e+000,-9.01697083103313e+001
2.46603933723465e+005,3.80001613587267e+000,-9.01681511214977e+001
2.48885731828271e+005,3.88008151366331e+000,-9.01666082443329e+001
2.51188643150990e+005,3.96014569770615e+000,-9.01650795466645e+001
2.53512863049823e+005,4.04020870980649e+000,-9.01635648975582e+001
2.55858588690597e+005,4.12027057137104e+000,-9.01620641673055e+001
2.58226019063492e+005,4.20033130341521e+000,-9.01605772274121e+001
2.60615354999923e+005,4.28039092657023e+000,-9.01591039505858e+001
2.63026799189572e+005,4.36044946109026e+000,-9.01576442107249e+001
2.65460556197588e+005,4.44050692685922e+000,-9.01561978829067e+001
2.67916832481937e+005,4.52056334339761e+000,-9.01547648433762e+001
2.70395836410919e+005,4.60061872986916e+000,-9.01533449695344e+001
2.72897778280839e+005,4.68067310508732e+000,-9.01519381399275e+001
2.75422870333852e+005,4.76072648752172e+000,-9.01505442342356e+001
2.77971326775964e+005,4.84077889530443e+000,-9.01491631332617e+001
2.80543363795207e+005,4.92083034623616e+000,-9.01477947189211e+001
2.83139199579974e+005,5.00088085779231e+000,-9.01464388742306e+001
2.85759054337531e+005,5.08093044712891e+000,-9.01450954832977e+001
2.88403150312698e+005,5.16097913108849e+000,-9.01437644313103e+001
2.91071711806698e+005,5.24102692620579e+000,-9.01424456045261e+001
2.93764965196191e+005,5.32107384871342e+000,-9.01411388902628e+001
2.96483138952472e+005,5.40111991454736e+000,-9.01398441768871e+001
2.99226463660857e+005,5.48116513935240e+000,-9.01385613538055e+001
3.01995172040240e+005,5.56120953848747e+000,-9.01372903114539e+001
3.04789498962838e+005,5.64125312703086e+000,-9.01360309412875e+001
3.07609681474110e+005,5.72129591978535e+000,-9.01347831357717e+001
3.10455958812876e+005,5.80133793128326e+000,-9.01335467883718e+001
3.13328572431599e+005,5.88137917579141e+000,-9.01323217935438e+001
3.16227766016879e+005,5.96141966731592e+000,-9.01311080467249e+001
3.19153785510117e+005,6.04145941960705e+000,-9.01299054443239e+001
3.22106879128385e+005,6.12149844616383e+000,-9.01287138837125e+001
3.25087297385476e+005,6.20153676023868e+000,-9.01275332632152e+001
3.28095293113161e+005,6.28157437484190e+000,-9.01263634821011e+001
3.31131121482634e+005,6.36161130274610e+000,-9.01252044405747e+001
3.34195040026158e+005,6.44164755649057e+000,-9.01240560397665e+001
3.37287308658913e+005,6.52168314838553e+000,-9.01229181817248e+001
3.40408189701045e+005,6.60171809051629e+000,-9.01217907694068e+001
3.43557947899919e+005,6.68175239474742e+000,-9.01206737066698e+001
3.46736850452577e+005,6.76178607272674e+000,-9.01195668982629e+001
3.49945167028403e+005,6.84181913588931e+000,-9.01184702498182e+001
3.53183169792003e+005,6.92185159546128e+000,-9.01173836678430e+001
3.56451133426291e+005,7.00188346246378e+000,-9.01163070597109e+001
3.59749335155789e+005,7.08191474771658e+000,-9.01152403336542e+001
3.63078054770149e+005,7.16194546184185e+000,-9.01141833987549e+001
3.66437574647881e+005,7.24197561526772e+000,-9.01131361649379e+001
3.69828179780314e+005,7.32200521823186e+000,-9.01120985429618e+001
3.73250157795769e+005,7.40203428078492e+000,-9.01110704444119e+001
3.76703798983958e+005,7.48206281279399e+000,-9.01100517816919e+001
3.80189396320611e+005,7.56209082394595e+000,-9.01090424680166e+001
3.83707245492329e+005,7.64211832375075e+000,-9.01080424174036e+001
3.87257644921668e+005,7.72214532154461e+000,-9.01070515446666e+001
3.90840895792453e+005,7.80217182649329e+000,-9.01060697654072e+001
3.94457302075330e+005,7.88219784759511e+000,-9.01050969960076e+001
3.98107170553549e+005,7.96222339368405e+000,-9.01041331536238e+001
4.01790810848993e+005,8.04224847343277e+000,-9.01031781561774e+001
4.05508535448437e+005,8.12227309535552e+000,-9.01022319223493e+001
4.09260659730065e+005,8.20229726781106e+000,-9.01012943715719e+001
4.13047501990216e+005,8.28232099900550e+000,-9.01003654240225e+001
4.16869383470390e+005,8.36234429699508e+000,-9.00994450006160e+001
4.20726628384499e+005,8.44236716968890e+000,-9.00985330229980e+001
4.24619563946369e+005,8.52238962485166e+000,-9.00976294135383e+001
4.28548520397496e+005,8.60241167010622e+000,-9.00967340953237e+001
4.32513831035066e+005,8.68243331293625e+000,-9.00958469921512e+001
4.36515832240224e+005,8.76245456068876e+000,-9.00949680285220e+001
4.40554863506611e+005,8.84247542057657e+000,-9.00940971296341e+001
4.44631267469167e+005,8.92249589968081e+000,-9.00932342213763e+001
4.48745389933192e+005,9.00251600495329e+000,-9.00923792303216e+001
4.52897579903681e+005,9.08253574321887e+000,-9.00915320837208e+001
4.57088189614936e+005,9.16255512117779e+000,-9.00906927094959e+001
4.61317574560441e+005,9.24257414540792e+000,-9.00898610362345e+001
4.65586093523021e+005,9.32259282236704e+000,-9.00890369931826e+001
4.69894108605278e+005,9.40261115839498e+000,-9.00882205102394e+001
4.74241985260308e+005,9.48262915971584e+000,-9.00874115179507e+001
4.78630092322702e+005,9.56264683244003e+000,-9.00866099475029e+001
4.83058802039837e+005,9.64266418256641e+000,-9.00858157307170e+001
4.87528490103451e+005,9.72268121598428e+000,-9.00850288000429e+001
4.92039535681517e+005,9.80269793847543e+000,-9.00842490885533e+001
4.96592321450402e+005,9.88271435571606e+000,-9.00834765299380e+001
5.01187233627339e+005,9.96273047327872e+000,-9.00827110584982e+001
5.05824662003182e+005,1.00427462966342e+001,-9.00819526091405e+001
5.10504999975475e+005,1.01227618311535e+001,-9.00812011173717e+001
5.15228644581825e+005,1.02027770821094e+001,-9.00804565192931e+001
5.19995996533586e+005,1.02827920546784e+001,-9.00797187515944e+001
5.24807460249843e+005,1.03628067539427e+001,-9.00789877515492e+001
5.29663443891729e+005,1.04428211848915e+001,-9.00782634570087e+001
5.34564359397043e+005,1.05228353524230e+001,-9.00775458063969e+001
5.39510622515200e+005,1.06028492613459e+001,-9.00768347387049e+001
5.44502652842494e+005,1.06828629163811e+001,-9.00761301934858e+001
5.49540873857699e+005,1.07628763221633e+001,-9.00754321108496e+001
5.54625712957985e+005,1.08428894832428e+001,-9.00747404314576e+001
5.59757601495186e+005,1.09229024040865e+001,-9.00740550965179e+001
5.64936974812379e+005,1.10029150890799e+001,-9.00733760477796e+001
5.70164272280824e+005,1.10829275425285e+001,-9.00727032275285e+001
5.75439937337235e+005,1.11629397686590e+001,-9.00720365785814e+001
5.80764417521391e+005,1.12429517716211e+001,-9.00713760442819e+001
5.86138164514108e+005,1.13229635554886e+001,-9.00707215684949e+001
5.91561634175554e+005,1.14029751242611e+001,-9.00700730956022e+001
5.97035286583918e+005,1.14829864818650e+001,-9.00694305704972e+001
6.02559586074440e+005,1.15629976321551e+001,-9.00687939385809e+001
6.08135001278801e+005,1.16430085789159e+001,-9.00681631457565e+001
6.13762005164878e+005,1.17230193258627e+001,-9.00675381384249e+001
6.19441075076866e+005,1.18030298766429e+001,-9.00669188634805e+001
6.25172692775771e+005,1.18830402348374e+001,-9.00663052683060e+001
6.30957344480279e+005,1.19630504039618e+001,-9.00656973007685e+001
6.36795520908003e+005,1.20430603874675e+001,-9.00650949092146e+001
6.42687717317107e+005,1.21230701887427e+001,-9.00644980424659e+001
6.48634433548327e+005,1.22030798111139e+001,-9.00639066498151e+001
6.54636174067364e+005,1.22830892578469e+001,-9.00633206810208e+001
6.60693448007686e+005,1.23630985321478e+001,-9.00627400863043e+001
6.66806769213713e+005,1.24431076371643e+001,-9.00621648163444e+001
6.72976656284410e+005,1.25231165759863e+001,-9.00615948222733e+001
6.79203632617278e+005,1.26031253516477e+001,-9.00610300556729e+001
6.85488226452756e+005,1.26831339671268e+001,-9.00604704685703e+001
6.91830970919032e+005,1.27631424253475e+001,-9.00599160134335e+001
6.98232404077267e+005,1.28431507291805e+001,-9.00593666431676e+001
7.04693068967244e+005,1.29231588814439e+001,-9.00588223111109e+001
7.11213513653427e+005,1.30031668849044e+001,-9.00582829710303e+001
7.17794291271461e+005,1.30831747422782e+001,-9.00577485771182e+001
7.24435960075090e+005,1.31631824562321e+001,-9.00572190839875e+001
7.31139083483518e+005,1.32431900293839e+001,-9.00566944466689e+001
7.37904230129203e+005,1.33231974643038e+001,-9.00561746206061e+001
7.44731973906092e+005,1.34032047635151e+001,-9.00556595616523e+001
7.51622894018309e+005,1.34832119294949e+001,-9.00551492260666e+001
7.58577575029289e+005,1.35632189646753e+001,-9.00546435705100e+001
7.65596606911362e+005,1.36432258714436e+001,-9.00541425520419e+001
7.72680585095809e+005,1.37232326521441e+001,-9.00536461281161e+001
7.79830110523367e+005,1.38032393090777e+001,-9.00531542565776e+001
7.87045789695208e+005,1.38832458445037e+001,-9.00526668956587e+001
7.94328234724392e+005,1.39632522606402e+001,-9.00521840039753e+001
8.01678063387791e+005,1.40432585596644e+001,-9.00517055405236e+001
8.09095899178495e+005,1.41232647437141e+001,-9.00512314646768e+001
8.16582371358706e+005,1.42032708148879e+001,-9.00507617361810e+001
8.24138115013117e+005,1.42832767752464e+001,-9.00502963151524e+001
8.31763771102787e+005,1.43632826268121e+001,-9.00498351620732e+001
8.39459986519514e+005,1.44432883715710e+001,-9.00493782377892e+001
8.47227414140715e+005,1.45232940114726e+001,-9.00489255035052e+001
8.55066712884803e+005,1.46032995484308e+001,-9.00484769207830e+001
8.62978547767091e+005,1.46833049843249e+001,-9.00480324515371e+001
8.70963589956202e+005,1.47633103209995e+001,-9.00475920580318e+001
8.79022516831007e+005,1.48433155602656e+001,-9.00471557028781e+001
8.87156012038085e+005,1.49233207039014e+001,-9.00467233490304e+001
8.95364765549719e+005,1.50033257536523e+001,-9.00462949597834e+001
9.03649473722428e+005,1.50833307112321e+001,-9.00458704987686e+001
9.12010839356038e+005,1.51633355783231e+001,-9.00454499299519e+001
9.20449571753301e+005,1.52433403565772e+001,-9.00450332176297e+001
9.28966386780067e+005,1.53233450476157e+001,-9.00446203264266e+001
9.37562006926012e+005,1.54033496530308e+001,-9.00442112212919e+001
9.46237161365926e+005,1.54833541743852e+001,-9.00438058674966e+001
9.54992586021570e+005,1.55633586132134e+001,-9.00434042306310e+001
9.63829023624106e+005,1.56433629710217e+001,-9.00430062766008e+001
9.72747223777102e+005,1.57233672492889e+001,-9.00426119716253e+001
9.81747943020123e+005,1.58033714494669e+001,-9.00422212822335e+001
9.90831944892908e+005,1.58833755729811e+001,-9.00418341752619e+001
1.00000000000014e+006,1.59633796212309e+001,-9.00414506178515e+001
1.00925288607683e+006,1.60433835955899e+001,-9.00410705774450e+001
1.01859138805426e+006,1.61233874974070e+001,-9.00406940217838e+001
1.02801629812662e+006,1.62033913280063e+001,-9.00403209189056e+001
1.03752841581816e+006,1.62833950886876e+001,-9.00399512371414e+001
1.04712854805105e+006,1.63633987807272e+001,-9.00395849451131e+001
1.05681750921381e+006,1.64434024053779e+001,-9.00392220117304e+001
1.06659612123041e+006,1.65234059638699e+001,-9.00388624061887e+001
1.07646521362999e+006,1.66034094574108e+001,-9.00385060979658e+001
1.08642562361722e+006,1.66834128871859e+001,-9.00381530568198e+001
1.09647819614334e+006,1.67634162543594e+001,-9.00378032527866e+001
1.10662378397782e+006,1.68434195600737e+001,-9.00374566561768e+001
1.11686324778072e+006,1.69234228054508e+001,-9.00371132375736e+001
1.12719745617567e+006,1.70034259915919e+001,-9.00367729678304e+001
1.13762728582359e+006,1.70834291195782e+001,-9.00364358180679e+001
1.14815362149705e+006,1.71634321904713e+001,-9.00361017596718e+001
1.15877735615529e+006,1.72434352053133e+001,-9.00357707642905e+001
1.16949939102004e+006,1.73234381651272e+001,-9.00354428038327e+001
1.18032063565190e+006,1.74034410709174e+001,-9.00351178504648e+001
1.19124200802755e+006,1.74834439236701e+001,-9.00347958766085e+001
1.20226443461759e+006,1.75634467243532e+001,-9.00344768549388e+001
1.21338885046515e+006,1.76434494739173e+001,-9.00341607583814e+001
1.22461619926522e+006,1.77234521732954e+001,-9.00338475601104e+001
1.23594743344469e+006,1.78034548234034e+001,-9.00335372335461e+001
1.24738351424312e+006,1.78834574251408e+001,-9.00332297523526e+001
1.25892541179435e+006,1.79634599793903e+001,-9.00329250904359e+001
1.27057410520872e+006,1.80434624870188e+001,-9.00326232219413e+001
1.28233058265621e+006,1.81234649488773e+001,-9.00323241212512e+001
1.29419584145017e+006,1.82034673658011e+001,-9.00320277629832e+001
1.30617088813203e+006,1.82834697386104e+001,-9.00317341219879e+001
1.31825673855660e+006,1.83634720681105e+001,-9.00314431733466e+001
1.33045441797828e+006,1.84434743550918e+001,-9.00311548923690e+001
1.34276496113806e+006,1.85234766003305e+001,-9.00308692545917e+001
1.35518941235123e+006,1.86034788045883e+001,-9.00305862357754e+001
1.36772882559605e+006,1.86834809686134e+001,-9.00303058119036e+001
1.38038426460308e+006,1.87634830931400e+001,-9.00300279591797e+001
1.39315680294550e+006,1.88434851788892e+001,-9.00297526540258e+001
1.40604752413012e+006,1.89234872265687e+001,-9.00294798730801e+001
1.41905752168930e+006,1.90034892368734e+001,-9.00292095931952e+001
1.43218789927375e+006,1.90834912104854e+001,-9.00289417914361e+001
1.44543977074614e+006,1.91634931480745e+001,-9.00286764450781e+001
1.45881426027556e+006,1.92434950502982e+001,-9.00284135316051e+001
1.47231250243293e+006,1.93234969178021e+001,-9.00281530287075e+001
1.48593564228722e+006,1.94034987512197e+001,-9.00278949142803e+001
1.49968483550259e+006,1.94835005511734e+001,-9.00276391664214e+001
1.51356124843643e+006,1.95635023182738e+001,-9.00273857634297e+001
1.52756605823830e+006,1.96435040531207e+001,-9.00271346838029e+001
1.54170045294978e+006,1.97235057563027e+001,-9.00268859062362e+001
1.55596563160530e+006,1.98035074283978e+001,-9.00266394096201e+001
1.57036280433378e+006,1.98835090699735e+001,-9.00263951730388e+001
1.58489319246135e+006,1.99635106815867e+001,-9.00261531757684e+001
1.59955802861490e+006,2.00435122637844e+001,-9.00259133972749e+001
1.61435855682672e+006,2.01235138171034e+001,-9.00256758172131e+001
1.62929603263996e+006,2.02035153420709e+001,-9.00254404154239e+001
1.64437172321517e+006,2.02835168392044e+001,-9.00252071719334e+001
1.65958690743780e+006,2.03635183090118e+001,-9.00249760669509e+001
1.67494287602668e+006,2.04435197519920e+001,-9.00247470808672e+001
1.69044093164351e+006,2.05235211686347e+001,-9.00245201942530e+001
1.70608238900337e+006,2.06035225594204e+001,-9.00242953878571e+001
1.72186857498626e+006,2.06835239248213e+001,-9.00240726426051e+001
1.73780082874963e+006,2.07635252653005e+001,-9.00238519395973e+001
1.75388050184202e+006,2.08435265813131e+001,-9.00236332601074e+001
1.77010895831768e+006,2.09235278733055e+001,-9.00234165855812e+001
1.78648757485231e+006,2.10035291417163e+001,-9.00232018976341e+001
1.80301774085984e+006,2.10835303869757e+001,-9.00229891780507e+001
1.81970085861025e+006,2.11635316095064e+001,-9.00227784087823e+001
1.83653834334862e+006,2.12435328097233e+001,-9.00225695719458e+001
1.85353162341509e+006,2.13235339880336e+001,-9.00223626498222e+001
1.87068214036608e+006,2.14035351448372e+001,-9.00221576248550e+001
1.88799134909657e+006,2.14835362805265e+001,-9.00219544796488e+001
1.90546071796353e+006,2.15635373954871e+001,-9.00217531969674e+001
1.92309172891044e+006,2.16435384900972e+001,-9.00215537597332e+001
1.94088587759307e+006,2.17235395647282e+001,-9.00213561510248e+001
1.95884467350628e+006,2.18035406197449e+001,-9.00211603540762e+001
1.97696964011216e+006,2.18835416555053e+001,-9.00209663522750e+001
1.99526231496918e+006,2.19635426723608e+001,-9.00207741291615e+001
2.01372424986269e+006,2.20435436706565e+001,-9.00205836684266e+001
2.03235701093653e+006,2.21235446507311e+001,-9.00203949539108e+001
2.05116217882587e+006,2.22035456129172e+001,-9.00202079696031e+001
2.07014134879135e+006,2.22835465575414e+001,-9.00200226996391e+001
2.08929613085435e+006,2.23635474849241e+001,-9.00198391282998e+001
2.10862814993360e+006,2.24435483953801e+001,-9.00196572400107e+001
2.12813904598303e+006,2.25235492892183e+001,-9.00194770193397e+001
2.14783047413085e+006,2.26035501667421e+001,-9.00192984509966e+001
2.16770410482002e+006,2.26835510282491e+001,-9.00191215198312e+001
2.18776162394988e+006,2.27635518740318e+001,-9.00189462108323e+001
2.20800473301923e+006,2.28435527043771e+001,-9.00187725091265e+001
2.22843514927064e+006,2.29235535195668e+001,-9.00186003999766e+001
2.24905460583612e+006,2.30035543198776e+001,-9.00184298687806e+001
2.26986485188416e+006,2.30835551055810e+001,-9.00182609010704e+001
2.29086765276812e+006,2.31635558769436e+001,-9.00180934825107e+001
2.31206479017594e+006,2.32435566342272e+001,-9.00179275988974e+001
2.33345806228135e+006,2.33235573776888e+001,-9.00177632361571e+001
2.35504928389636e+006,2.34035581075806e+001,-9.00176003803450e+001
2.37684028662523e+006,2.34835588241503e+001,-9.00174390176444e+001
2.39883291901985e+006,2.35635595276410e+001,-9.00172791343653e+001
2.42102904673654e+006,2.36435602182916e+001,-9.00171207169431e+001
2.44343055269434e+006,2.37235608963363e+001,-9.00169637519379e+001
2.46603933723471e+006,2.38035615620053e+001,-9.00168082260326e+001
2.48885731828277e+006,2.38835622155244e+001,-9.00166541260327e+001
2.51188643150996e+006,2.39635628571154e+001,-9.00165014388643e+001
2.53512863049829e+006,2.40435634869959e+001,-9.00163501515737e+001
2.55858588690603e+006,2.41235641053798e+001,-9.00162002513257e+001
2.58226019063499e+006,2.42035647124769e+001,-9.00160517254029e+001
2.60615354999929e+006,2.42835653084932e+001,-9.00159045612047e+001
2.63026799189578e+006,2.43635658936309e+001,-9.00157587462458e+001
2.65460556197594e+006,2.44435664680886e+001,-9.00156142681556e+001
2.67916832481944e+006,2.45235670320613e+001,-9.00154711146766e+001
2.70395836410925e+006,2.46035675857402e+001,-9.00153292736641e+001
2.72897778280846e+006,2.46835681293134e+001,-9.00151887330846e+001
2.75422870333859e+006,2.47635686629651e+001,-9.00150494810148e+001
2.77971326775971e+006,2.48435691868766e+001,-9.00149115056410e+001
2.80543363795214e+006,2.49235697012256e+001,-9.00147747952576e+001
2.83139199579981e+006,2.50035702061867e+001,-9.00146393382664e+001
2.85759054337538e+006,2.50835707019311e+001,-9.00145051231757e+001
2.88403150312705e+006,2.51635711886272e+001,-9.00143721385990e+001
2.91071711806705e+006,2.52435716664400e+001,-9.00142403732542e+001
2.93764965196198e+006,2.53235721355318e+001,-9.00141098159628e+001
2.96483138952480e+006,2.54035725960616e+001,-9.00139804556487e+001
2.99226463660865e+006,2.54835730481858e+001,-9.00138522813373e+001
3.01995172040248e+006,2.55635734920577e+001,-9.00137252821548e+001
3.04789498962845e+006,2.56435739278281e+001,-9.00135994473270e+001
3.07609681474118e+006,2.57235743556448e+001,-9.00134747661785e+001
3.10455958812883e+006,2.58035747756528e+001,-9.00133512281317e+001
3.13328572431607e+006,2.58835751879949e+001,-9.00132288227063e+001
3.16227766016887e+006,2.59635755928109e+001,-9.00131075395177e+001
3.19153785510125e+006,2.60435759902381e+001,-9.00129873682768e+001
3.22106879128393e+006,2.61235763804114e+001,-9.00128682987886e+001
3.25087297385484e+006,2.62035767634632e+001,-9.00127503209520e+001
3.28095293113170e+006,2.62835771395236e+001,-9.00126334247580e+001
3.31131121482642e+006,2.63635775087200e+001,-9.00125176002897e+001
3.34195040026166e+006,2.64435778711779e+001,-9.00124028377211e+001
3.37287308658921e+006,2.65235782270201e+001,-9.00122891273161e+001
3.40408189701053e+006,2.66035785763675e+001,-9.00121764594282e+001
3.43557947899928e+006,2.66835789193385e+001,-9.00120648244991e+001
3.46736850452585e+006,2.67635792560496e+001,-9.00119542130582e+001
3.49945167028411e+006,2.68435795866150e+001,-9.00118446157218e+001
3.53183169792012e+006,2.69235799111469e+001,-9.00117360231921e+001
3.56451133426299e+006,2.70035802297554e+001,-9.00116284262567e+001
3.59749335155798e+006,2.70835805425487e+001,-9.00115218157876e+001
3.63078054770158e+006,2.71635808496328e+001,-9.00114161827405e+001
3.66437574647890e+006,2.72435811511120e+001,-9.00113115181541e+001
3.69828179780324e+006,2.73235814470886e+001,-9.00112078131491e+001
3.73250157795779e+006,2.74035817376629e+001,-9.00111050589277e+001
3.76703798983967e+006,2.74835820229337e+001,-9.00110032467728e+001
3.80189396320620e+006,2.75635823029977e+001,-9.00109023680473e+001
3.83707245492339e+006,2.76435825779500e+001,-9.00108024141931e+001
3.87257644921678e+006,2.77235828478838e+001,-9.00107033767307e+001
3.90840895792463e+006,2.78035831128907e+001,-9.00106052472583e+001
